"","France","Germany","Italy","Japan","United.Kingdom","United.States"
"1997-03-24",105.827909364261,110.243548124519,97.8452472440945,100.529094742841,120.771755501223,107.73889366739
"1997-03-31",105.789386645666,109.864463708173,98.1835624452984,101.972075572159,121.672603308384,107.158437626192
"1997-04-07",104.958407407407,108.707898047005,98.1940438478747,100.640187454519,122.282899600532,107.987798335781
"1997-04-14",104.703111111111,108.460507116849,98.1458751677852,100.778348711978,122.92459334221,108.205273029858
"1997-04-21",104.872555555556,109.022540880503,97.5218718120806,100.778348711978,122.741873768309,107.996243954968
"1997-04-28",104.630936850175,108.713489362217,97.6593647293953,100.346697895666,123.075225402831,108.33895402868
"1997-05-05",104.600672703752,108.856377150419,97.9466375195182,101.846925130746,123.158858566978,107.493918415842
"1997-05-12",104.923486416559,108.986065284517,98.3013896944011,107.865968620974,121.94006728972,106.256323960396
"1997-05-19",104.776752910737,108.810746140273,98.5838775373634,110.170570602808,122.162061415221,105.517555841584
"1997-05-26",104.645821474774,109.106146890163,98.2335050189605,109.087437104321,122.301351846907,106.060581980198
"1997-06-02",103.890862173913,108.140752360849,97.9560363271674,109.277461406064,123.094246283754,106.232687171346
"1997-06-09",103.816490217391,108.303904010665,97.8161834187653,112.115989672978,122.976575776234,105.805982339518
"1997-06-16",103.613657608696,107.90082346406,98.2554089592155,111.516548920959,123.778478494151,105.995161821609
"1997-06-23",103.615911304348,107.941611376514,98.4477067082683,110.875970078115,125.454193684581,106.070833614446
"1997-06-30",102.924010157291,107.950200855078,98.1497727189295,110.99837069887,126.057531997011,106.279571823327
"1997-07-07",102.430830928516,107.851935091278,97.8460371614059,112.580944021025,127.539766819183,106.093580901857
"1997-07-14",101.7259132063,107.21415821501,97.5191063353481,111.264413140604,128.54096254872,107.130435602711
"1997-07-21",101.422843484965,106.583628803245,96.9764011640922,111.378512483574,129.492315200813,107.704596522252
"1997-07-28",101.493158478423,106.554291512294,96.6557889733759,109.6251973252,127.80488660459,108.541957540975
"1997-08-04",100.948389372726,105.797530116397,95.7189697037954,109.564299722479,127.065862843323,109.043193787981
"1997-08-11",101.745114099879,106.576321844276,96.4647696812704,112.01805920444,124.600211089998,108.86049966239
"1997-08-18",102.081758350788,107.024790145779,96.9474740398694,110.75179093432,125.539506996027,108.973896016205
"1997-08-25",102.714649542498,107.772237314951,97.3736454555693,109.616817761332,125.648221799965,108.929797434166
"1997-09-01",102.624492457949,106.945469469469,97.2017833518313,108.491351816958,125.023142507431,109.401564925086
"1997-09-08",103.027934671731,107.335501946391,97.4813167591565,109.283707671602,123.987411785277,108.984872839032
"1997-09-15",103.754130656538,108.098817039262,98.0663866814651,108.38317039031,123.917782829166,108.938806377257
"1997-09-22",103.624132609875,107.921747080414,97.8995334073252,108.266217496635,124.846894212275,109.108414713792
"1997-09-29",103.850912782579,108.03173488319,97.8954918666288,108.759990530238,124.687353977582,109.258817868854
"1997-10-06",104.136450885668,108.364806866953,97.901469568099,108.704640737771,124.609226519337,108.953272118604
"1997-10-13",104.248281266774,108.24096137339,98.2460251850215,109.082606255012,124.615740331492,109.068522238164
"1997-10-20",103.86358475577,107.726526246286,98.1160041975036,110.075864474739,126.867348066298,110.05757780966
"1997-10-27",104.908080515298,109.045957081545,98.5862467690269,110.518289227479,127.829220994475,110.489241893831
"1997-11-03",105.019870967742,108.924474011115,99.0004630055903,107.688154605263,128.465942125951,110.340260501832
"1997-11-10",105.209978494624,109.238069303694,99.2913471445796,105.109824561403,129.63698837501,110.901043135044
"1997-11-17",105.124989247312,109.116907486106,99.1176849720487,105.560378289474,130.202994062056,111.807083732732
"1997-11-24",105.060129032258,109.055138716356,98.9917798969637,105.650489035088,130.50876724931,112.629425429941
"1997-12-01",104.781267551779,108.978975360903,98.6273840262582,104.871991346674,131.596474053296,113.210977672899
"1997-12-08",105.06499755709,109.375910778248,99.0171214442013,106.180322336398,130.666272089762,114.628251225268
"1997-12-15",105.451495910781,109.865543688267,99.2466334792123,108.079138994051,130.720479663394,115.274361227083
"1997-12-22",105.607882527881,110.036677520895,99.2834420131291,108.475690643591,132.643764375877,116.235189326557
"1997-12-29",105.084612359846,109.390240278288,98.7938873085339,107.066469442802,131.761360025953,115.567801940501
"1998-01-05",104.932226579059,109.463914313535,98.9851433581763,108.310637835038,131.391401258273,118.05631531611
"1998-01-12",104.856667019923,109.430773558369,98.8465935992986,109.90255392982,131.559140452651,118.060465214708
"1998-01-19",104.789996820687,109.362124851239,98.7968022797019,112.845012559886,132.135475120516,117.799021603033
"1998-01-26",105.165572276388,109.837931407552,98.8574177992109,114.382332254305,131.907521856361,117.801096552332
"1998-02-02",104.684557565439,108.982602888478,98.2526740112372,112.937773801917,131.342547140396,116.183967880086
"1998-02-09",104.375497765482,108.614091215116,97.9716494436488,112.663943769968,130.27680036104,115.549150606709
"1998-02-16",104.500011066184,108.819607340645,98.2310567368073,111.477346964856,131.196436694839,116.363867237687
"1998-02-23",104.633418174079,109.018036703225,98.3867011127024,109.717418530351,131.25659981948,116.105391149179
"1998-03-02",104.343356761376,108.206794723646,98.4150760414371,110.690621127879,131.542365106314,115.561603291004
"1998-03-09",104.178900021363,108.049261092336,98.2810456248623,109.334538257876,132.400236074056,116.118795206582
"1998-03-16",104.116673146763,107.974021149024,98.2356482256998,107.133401641515,133.574164766756,115.627640851368
"1998-03-23",103.901101474044,107.670710127548,97.9481313643377,106.125617950755,133.984824803945,114.915673403684
"1998-03-30",103.688563453068,107.322560126929,97.5430532851041,103.702043497416,135.152961192934,115.78562498441
"1998-04-06",104.034608501119,107.753536389311,97.7159497576025,103.497383857729,134.261044894012,115.771603577817
"1998-04-13",104.236617449664,107.980958505323,97.8280167474658,104.782764705882,134.252422664625,115.128794275492
"1998-04-20",104.56071971876,108.353743210949,98.1124944909652,104.948068673051,133.056088337229,114.873318783542
"1998-04-27",104.597887362433,108.439972338929,98.2634013568786,103.860177807315,132.85557787292,115.128163391815
"1998-05-04",105.033951157895,109.093617946247,98.9724024761077,103.663513761468,131.431889744226,115.024617391305
"1998-05-11",105.242215578947,109.339551129671,99.2093898783666,103.897613844871,130.079883122258,115.852088198758
"1998-05-18",105.459342315789,109.658093157726,99.4334506950478,102.707129274395,130.159794056783,116.739252173913
"1998-05-25",105.574552421053,109.85249748367,99.582106429192,101.00276647206,130.522632894628,117.159162732919
"1998-06-01",105.660395837713,109.983606403415,99.6912475633528,100.558127393957,131.010159352227,117.711418106067
"1998-06-08",105.649316375867,110.009372465315,99.6761695906433,99.2949056603774,131.740422995952,118.912974915372
"1998-06-15",105.456533739752,109.85711846318,99.5533918128655,100.583675698681,133.836430445344,118.970583803489
"1998-06-22",105.288125919697,109.615854429029,99.3703021442495,100.260063838843,134.65932340081,118.785412377398
"1998-06-29",104.843412444818,109.622413337452,99.1597589026768,100.472286594198,134.58785008779,119.239519581688
"1998-07-06",104.729475930208,109.817903277463,99.1449951219512,100.044464824836,132.680213324688,119.53853214502
"1998-07-13",105.060472356527,110.189330628803,99.3925723577236,99.0774021646255,131.938408169882,119.136822358744
"1998-07-20",105.230383855371,110.384447528558,99.5389658536585,99.0492079179721,132.067044901929,118.96171809293
"1998-07-27",105.462081353794,110.671245863137,99.7413333333333,97.177109940188,131.691854433458,119.163603011162
"1998-08-03",105.694886636715,110.543964433153,99.9486127329528,95.4122294890511,131.097240627796,119.930697935253
"1998-08-10",105.77873994358,110.754774214036,100.064884627814,95.5274005839416,131.54177636822,120.951524853428
"1998-08-17",105.524973357016,110.569730073039,99.9012427017128,96.4094426277372,131.730757745792,121.350799898037
"1998-08-24",105.551453348657,110.771170530327,100.008901863622,97.0274338686131,133.577621208425,122.398382360438
"1998-08-31",106.042111279709,111.14850879269,100.54267115653,100.877079693193,133.504859150201,120.470120337995
"1998-09-07",106.633073521851,111.807354725184,101.250103885135,104.084722640734,131.83384677878,119.469550455561
"1998-09-14",106.942766066838,112.120449642894,101.397705025338,103.73299000137,131.419592168332,118.732778923844
"1998-09-21",107.379849871465,112.830131456371,101.923935177365,102.162855499247,131.945459419937,119.025440948943
"1998-09-28",107.581815029097,113.032729463828,102.191186224386,101.933104221339,132.221163184756,118.54254854245
"1998-10-05",107.896950474829,113.201888420836,102.56755210736,109.748923636364,129.430394218789,116.547741268016
"1998-10-12",107.248368017972,112.220716120415,101.828103166282,115.537243636364,128.91856615998,115.091226456804
"1998-10-19",107.134427856632,112.107592725779,101.838788844622,116.213396363636,128.933556939945,114.748036431161
"1998-10-26",106.889018278362,111.745136134799,101.567372614804,115.387301818182,127.693605282831,115.056498894685
"1998-11-02",106.560926879506,111.294958878505,101.442689655172,116.303734001252,126.824127727159,114.410883128373
"1998-11-09",106.289684860968,111.071405607477,101.177586206897,111.498914464621,128.499122962468,115.816522339202
"1998-11-16",106.451555097837,111.343357009346,101.335793103448,112.585786098936,128.56552302934,115.240006546934
"1998-11-23",105.852197734295,110.605861682243,100.735034482758,111.493268378209,128.92751049068,115.633178094311
"1998-11-30",106.350438799158,111.243921872871,101.107951774297,111.777295530368,128.263756273612,114.995868105642
"1998-12-07",106.669679408138,111.678689212949,101.428278697165,113.512760039177,127.973977625647,114.436033146218
"1998-12-14",106.647805178792,111.667170958734,101.4325455887,115.987275220372,129.049425279679,113.785597433841
"1998-12-21",106.328441430333,111.204137139311,101.103994940445,115.846677766895,129.309164134246,114.102684843625
"1998-12-28",106.307494285027,111.253606925744,101.237064476591,117.242336903372,128.402961235079,114.129024898675
"1999-01-04",106.004739063304,110.939977218598,101.231635482512,119.169399717514,126.017553502436,112.850084081415
"1999-01-11",105.847917653114,110.848188878534,101.131475769069,119.364585687382,126.358463967747,114.296489912008
"1999-01-18",105.882766855378,110.921619550585,101.274256637168,118.028955979285,127.268268772048,114.610925962137
"1999-01-25",105.765150797735,110.864251838045,101.240159713443,117.368112052731,128.141851839409,115.300656652742
"1999-02-01",105.228214893176,109.925342925659,100.560688705234,118.233201393059,127.970210290084,114.759169635805
"1999-02-08",105.311040862891,110.083357314148,100.660734265734,117.1258638165,127.478680076469,114.866453356736
"1999-02-15",105.193340800664,110.010075278907,100.577717736808,113.657128857932,128.566004488405,115.483840807372
"1999-02-22",104.879473968056,109.65969554791,100.315896376351,112.295103638765,128.393649738176,116.844117419921
"1999-03-01",104.668670983915,108.957885786269,99.9206114188325,112.145975401851,129.992641509434,117.710042331714
"1999-03-08",104.594505953624,108.884856183078,99.8483668512995,112.724975645397,130.545420240137,117.12867314365
"1999-03-15",104.63376979319,108.957885786269,99.9992305070304,115.251522162689,130.60731438373,116.460199861207
"1999-03-22",104.402549404638,108.750207852194,99.7824968044312,115.049287627862,131.490906640529,116.454122831367
"1999-03-29",103.975738251862,108.334451015998,99.3370037088183,113.727479919122,130.951187863292,116.928680093451
"1999-04-05",104.091198066618,108.603159074093,99.394280938605,112.607609607413,129.814038179148,117.048236341421
"1999-04-12",103.917008721236,108.386308846845,99.2416406300225,114.172259205072,130.817072931963,116.56878024088
"1999-04-19",103.311700746033,107.614778564634,98.658639451409,114.488518166301,131.570416054822,116.41234753011
"1999-04-26",103.300813911947,107.575973787126,98.641679417122,113.933677883443,131.71340186001,116.06088182929
"1999-05-03",103.375301379964,107.60306870229,98.8296630154639,112.427367896311,132.303620312627,115.627263636363
"1999-05-10",103.431864321078,107.687393553859,98.8869162371134,111.733200398804,132.085526848627,115.77745
"1999-05-17",103.466672284841,107.764881255301,98.9568923969072,109.861724825523,132.254442374666,116.432993181818
"1999-05-24",103.177331086063,107.395675148431,98.6854697164948,111.499960119641,131.719899570746,117.019531818182
"1999-05-31",102.569013329054,106.757596463372,98.0682982411844,112.616845055385,133.087132489848,117.563590645243
"1999-06-07",102.549618521665,106.715458382432,98.0406581511149,113.693228346457,132.39291251922,116.719564650678
"1999-06-14",102.401745964316,106.489651419389,97.8902500541242,113.138897637795,132.074896334062,116.622171532847
"1999-06-21",102.356079439252,106.407539796465,97.8457631521974,111.437102362205,131.261714008254,116.928554049357
"1999-06-28",102.110677363893,106.449971321737,97.8107500954248,112.109220234764,130.542777318955,117.04212197643
"1999-07-05",101.616483271375,106.377816018012,97.6385175884836,110.998393378773,129.478682626875,117.565321639458
"1999-07-12",101.538518321827,106.302248954648,97.5791293430025,112.210238558909,129.671605312782,118.041327544286
"1999-07-19",102.196889006904,107.089978342447,98.2324000432947,114.653252190847,128.961395425104,117.121863146926
"1999-07-26",102.9267275624,108.012812479897,98.9811161381102,116.497244401169,129.063156841846,116.448538555054
"1999-08-02",102.967776253298,107.740446713465,98.978766867211,117.497416753322,130.26177930022,115.90549245614
"1999-08-09",102.9612823219,107.731325249947,98.9830027932961,117.320849220104,130.022120871055,116.141175964912
"1999-08-16",102.461249604221,107.081420974261,98.5001072195961,119.748652801849,130.395394176658,115.897365438597
"1999-08-23",102.26426701847,106.839702191023,98.3116085088096,121.839874523397,129.950011255199,116.092413859649
"1999-08-30",102.43635928025,106.740877450486,98.4790426629148,123.285837114357,129.920423104015,115.567098812809
"1999-09-06",102.270170397878,106.361631578948,98.3215480250378,123.108356568947,131.251594405595,115.596092321271
"1999-09-13",101.401679787798,105.286631578947,97.4870433844161,128.777494462541,131.909369504059,115.212187113857
"1999-09-20",101.585315862069,105.506157894737,97.6856343621843,129.509528773073,133.173995177237,115.045625066196
"1999-09-27",101.993019526778,105.952794749697,98.1567826212894,128.085197112225,133.396365087288,114.842007751559
"1999-10-04",102.347093268622,106.186885844749,98.7103589193825,126.055996970353,132.662755414013,114.681339119653
"1999-10-11",102.476550960118,106.380657534246,98.8605032161235,126.405556156676,132.614133121019,114.807184128952
"1999-10-18",102.612481536189,106.578935542105,99.0296798885077,127.308354685133,133.337125477707,114.772678239306
"1999-10-25",101.842208271787,105.630355527238,98.2747289879931,128.970825146072,133.045391719745,114.896493490391
"1999-11-01",101.488687299893,105.460207705553,98.0311413703382,128.23428769018,133.145818761965,114.785334865629
"1999-11-08",101.240891141942,105.112995049505,97.7690260190806,127.867630386211,132.208931716656,114.992418670438
"1999-11-15",101.070665955176,104.898805424021,97.6210576756288,127.536544313225,132.56634460753,115.020841937765
"1999-11-22",100.652644610459,104.355440163582,97.2257708152645,129.202919672305,132.856081684748,115.100021039604
"1999-11-29",100.230493579064,103.739739135399,96.540410609829,132.16998188849,132.669097847589,115.416821447366
"1999-12-06",100.595354720637,104.127681897302,96.7378261344997,130.824687747036,133.567496072987,114.819382659368
"1999-12-13",100.288852406072,103.741890121845,96.4258366320394,130.255209486166,133.647879412931,115.058404026135
"1999-12-20",100.243524598988,103.674207354221,96.3773517769273,131.293349282297,133.201540341134,114.687718347166
"1999-12-27",100.163661319841,103.606524586597,96.3330829961728,131.230679425838,133.806530741769,114.626950203073
"2000-01-03",100.62923921231,104.406188871984,96.9296597836775,128.146278990159,132.303182372245,114.182182188025
"2000-01-10",100.605546540407,104.403933927407,96.9149179503988,125.742231921267,133.226830442257,114.550753515521
"2000-01-17",99.9916909501774,103.666567050641,96.3147147383371,126.58513906718,134.234066572902,114.643908905988
"2000-01-24",99.5889155278166,103.186263855683,95.9335330492735,126.574297817715,135.316531958119,115.008429999115
"2000-01-31",98.9134932061699,102.327373699198,95.4388972661671,123.734355797488,134.288494215629,116.395437441896
"2000-02-07",99.2288185068805,102.66806266433,95.7915740374037,122.007775544019,133.302238513408,116.068903822657
"2000-02-14",99.2352631921118,102.670309377739,95.7873636963696,121.459884679112,133.130896189431,116.216904346308
"2000-02-21",99.6305372196338,103.160092900964,96.1831357535753,119.818897823926,133.005523757253,116.409507767499
"2000-02-28",98.8166010601011,101.782355607734,95.2305161737142,123.273673804543,132.932079001383,117.002947525361
"2000-03-06",98.5461966604824,101.196424543947,94.8658215671063,125.25248609923,132.925035405193,117.190562598219
"2000-03-13",98.7506493506494,101.413545826423,95.0635726476782,127.032779084688,131.965513768686,117.015078749782
"2000-03-20",98.8431910946196,101.514272194583,95.1498257785659,124.919017322498,132.10527018096,117.145671381177
"2000-03-27",98.4063079777365,101.024070536208,94.762738557021,127.016643498717,133.761487962234,116.780420115243
"2000-04-03",98.2183406593407,100.851700256096,94.6353725883796,127.488078580482,134.209649433318,116.837214068606
"2000-04-10",98.177521978022,100.791392940653,94.5954571205531,126.443248838192,134.167817419655,117.273577073383
"2000-04-17",97.792967032967,100.375942545373,94.2530244228839,128.92606590621,134.832946436889,117.75072166739
"2000-04-24",97.0217087912088,99.4690992094421,93.5156386751422,127.585021546261,136.315891321223,118.58062700825
"2000-05-01",96.4429215077605,98.4192631578947,93.1042938793879,125.643938359816,136.755874119231,119.743988126537
"2000-05-08",96.7824638580931,98.8153792172739,93.4221278127813,125.611599658739,133.896625445333,120.3310284115
"2000-05-15",96.8232949002217,98.8131538461538,93.4410715571557,125.743649354805,131.889914654422,120.789653634128
"2000-05-22",97.2230093126386,99.2626788124156,93.8325756075607,127.837580249547,129.937665743013,120.59397353914
"2000-05-29",98.0978798919794,100.391429204041,94.6882390028811,126.45693404562,129.321381005923,119.976223618685
"2000-06-05",98.6168108638744,101.147347614841,95.1892220869758,126.701793277842,128.983549231645,119.217521165381
"2000-06-12",98.7692657068063,101.327844522968,95.3405997565563,126.744713939522,128.162144401984,119.125562296487
"2000-06-19",98.4750922774869,100.955708922261,95.0525616908266,128.394476872827,128.404594682495,119.299262382176
"2000-06-26",98.3140484293194,100.75515680212,94.903286488879,128.450810241281,128.86232409139,119.775404970009
"2000-07-03",98.2530166229221,101.429968085107,95.1541524464662,126.188350757414,127.961863588668,119.365430136986
"2000-07-10",98.0668381452318,101.204061170213,94.9754572284478,125.835749946661,128.314707240294,119.506596575343
"2000-07-17",97.6046019247594,100.638175531915,94.5129519582825,125.082466396416,128.719439664218,119.90759109589
"2000-07-24",97.7779405074366,100.875265957447,94.7063632530789,123.976582035417,129.657588667366,119.690726712329
"2000-07-31",97.1486908000438,99.7120226736949,93.9905396218494,124.797434096731,129.650329072078,120.396773929765
"2000-08-07",96.734271790896,99.1268967379077,93.5888437254241,125.512070465881,131.076501238712,120.395781781101
"2000-08-14",96.927050614686,99.3497088863892,93.7758827098079,124.792795924865,130.446295852314,120.08142182189
"2000-08-21",96.588616679588,98.9152251968504,93.4396328502415,126.6778834766,129.604639974427,120.318212440517
"2000-08-28",96.4926849818642,98.6821569789271,93.2526668327215,128.145197031031,127.837536424933,120.319375771015
"2000-09-04",96.0747745974955,97.8649852104664,92.5375379380742,128.692586224754,127.981513995943,120.617774527112
"2000-09-11",95.5951180679785,97.2814782707622,92.0542640353862,128.072189331952,126.659459634888,121.694992181589
"2000-09-18",95.4366601073345,97.1616707622298,91.9475671997278,128.522905023304,128.164439756592,122.294806557377
"2000-09-25",96.0876225402504,98.0047606370876,92.6358663944652,126.849954427757,130.151678701826,121.760278100042
"2000-10-02",95.7299212952552,97.5716534370353,92.7105753674377,125.539601083221,130.05837535545,122.186448712642
"2000-10-09",95.4502464582865,97.2511375957909,92.4549549960123,126.9301593584,130.909271090047,122.584197698485
"2000-10-16",94.7756109736901,96.4531636737962,91.8075230716646,127.761845641079,131.699981516588,123.757047272125
"2000-10-23",94.2183962221722,95.774554271989,91.2690440925145,128.241257160713,132.621439336493,124.519909429589
"2000-10-30",95.1387755617598,96.7727694290001,92.1820633862126,127.24470929949,131.500994601377,123.762633621275
"2000-11-06",95.3609791619986,96.9234104639234,92.3856805539789,127.895625585023,129.050366305656,123.624829320404
"2000-11-13",95.3545765180372,96.9212041490938,92.3793965262799,127.04767550702,129.189268351384,123.881219492152
"2000-11-20",95.0024311001568,96.5020043314716,92.0295856510387,125.796817472699,129.39036534296,124.642250636864
"2000-11-27",95.5809004832827,97.3804489516301,92.6260894539929,124.614434722921,128.671221179302,124.086655451131
"2000-12-04",96.3037058434399,99.0954855736971,93.4320455509657,123.964102016607,128.214637464902,122.893883911567
"2000-12-11",96.0461239250276,98.7954117647059,93.1957258010495,122.568258168878,129.788774969916,122.899968369628
"2000-12-18",96.8912480705623,99.8023261015432,94.0322558892486,121.588533807829,129.255098916967,122.309775937733
"2000-12-25",97.7470160970232,100.860364124357,94.8938818800938,119.80290714979,128.721422864019,122.076538378737
"2001-01-01",97.8754853801169,101.058920078826,95.8948054794521,117.562569684639,127.375998701404,122.43729487817
"2001-01-08",98.0617777777778,101.306315743376,96.0920767123288,115.850022380468,127.05612336661,122.785927399304
"2001-01-15",98.0046198830409,101.229004598205,96.0207232876712,114.803611393693,125.985771284798,123.638140228742
"2001-01-22",97.5092514619883,100.595053207795,95.5338410958904,115.944435401831,125.858641344047,123.644256588762
"2001-01-29",97.4732858172829,100.664882221504,95.5177750261697,116.603895173556,125.927788664375,123.262357239175
"2001-02-05",97.506330941509,100.89802640264,95.5703967014843,116.352131838565,125.224348287113,123.617866424802
"2001-02-12",97.1488549684714,100.468409240924,95.2179938427707,116.255550224215,125.580721859706,124.261943766491
"2001-02-19",97.0938586649271,100.450693069307,95.2515560197911,116.754120179372,125.869507340946,124.820144129288
"2001-02-26",97.7590117754784,101.058732836363,95.8203476881591,115.352026648871,125.892651303179,124.642726742272
"2001-03-05",98.1253281199088,101.156955853283,95.9257421832145,113.053033843301,126.653487597964,124.809959299497
"2001-03-12",97.7270303030303,100.691486053152,95.5533775095996,112.330517385257,126.807111254747,125.962560564294
"2001-03-19",97.3308510915608,100.21939819899,95.1600934722984,111.137585535466,126.524443726266,127.203037457435
"2001-03-26",97.0130602802216,99.8421691192619,94.8609465715853,111.251940658322,127.771867819342,127.497318631425
"2001-04-02",97.3471868466899,100.23021358582,95.1448922096473,109.481705435418,127.460003843382,127.774634836428
"2001-04-09",97.1588371080139,100.007797864142,94.9862617294803,110.541615429573,128.252100408359,127.142026525199
"2001-04-16",96.9218127177701,99.6906903005616,94.7378797934293,111.741464640561,128.252100408359,127.060399646331
"2001-04-23",97.5016759581882,100.401980182759,95.3264823645753,111.832165984805,127.793625910802,126.566557029178
"2001-04-30",97.2452088641827,99.753772283465,94.6970785957587,111.905571413269,128.095758479924,126.667270952086
"2001-05-07",97.0282330331649,99.3523486197685,94.3771454545454,112.265144694534,127.980413066049,126.702790457769
"2001-05-14",96.8416606632989,99.1237199465717,94.2001909090909,111.144356913183,128.309179139047,127.03583172147
"2001-05-21",96.1759365253679,98.3103294746216,93.5444181818182,113.209919614148,129.511230093443,127.039918117344
"2001-05-28",95.7308342512967,97.773837717185,93.1468145523524,115.216209355909,129.92549108797,127.516006077921
"2001-06-04",95.637848806366,97.6678437359677,93.1783008257085,114.701869838728,128.527119289543,127.736830636116
"2001-06-11",95.9407281167108,97.9996436910642,93.4700169604999,113.29828388425,127.164837026962,127.775707418683
"2001-06-18",96.025449602122,98.1358794342164,93.6054565945101,111.618624957109,128.65040275222,128.172659830156
"2001-06-25",96.0487480106101,98.1600502918725,93.6242097746039,111.004556102025,129.39215825266,127.927122256049
"2001-07-02",95.5079984605234,97.9268436420372,93.4143870466896,110.583180896913,129.442903374355,128.286669379938
"2001-07-09",96.0790541016055,98.7835713808091,94.0594592436509,110.670753174141,129.095317824534,128.70365573378
"2001-07-16",96.4851381130416,99.2152388275939,94.4707188643673,110.830443797321,128.481931560143,128.572836485516
"2001-07-23",96.6924101605454,99.4464892455143,94.6690420317179,110.652723587653,128.582117983327,127.765436437634
"2001-07-30",96.8208022957599,99.4868021527543,94.8143773694686,110.114015866848,128.866168070582,127.463917280078
"2001-08-06",96.9472530904359,99.5017727621343,94.9425312363478,110.960281495154,127.801915406883,126.894345302748
"2001-08-13",97.8267083062243,100.612788429933,95.8730131061599,112.128556529765,126.939692827276,125.661866093864
"2001-08-20",98.0592565603991,100.953119316314,96.1275395369157,112.792819104753,127.563777742039,125.484340115101
"2001-08-27",97.837278681414,100.674267557796,95.9084799038881,113.364033225658,127.994889031843,125.535353327389
"2001-09-03",97.1578498595809,99.6070992915531,94.9903605346083,112.692893501805,129.34048558952,126.612668660094
"2001-09-10",97.6138809678116,100.201912152589,95.5057090079322,113.011510830325,129.912706947201,126.786309358332
"2001-09-17",98.3148176712033,101.035087520436,96.2371713571661,115.347181407942,128.384732354109,126.181631162114
"2001-09-24",98.1353609850939,100.836087629428,96.0709299141584,114.609736462094,129.387657959508,126.745452723453
"2001-10-01",98.1621165803109,100.597337110482,96.1387797199001,112.580873152286,129.99123608903,126.6833786626
"2001-10-08",98.1388864421416,100.5188101983,96.1034361090001,112.747830869715,128.663231319555,126.732207112467
"2001-10-15",97.826335492228,100.078186968838,95.7541580718706,112.139077346167,128.140201748808,126.726103556233
"2001-10-22",97.4863307426597,99.6462889518414,95.3924058191293,111.324837401169,127.576310492846,127.493117122903
"2001-10-29",97.7291769763923,100.022210961209,95.8354270230824,111.454450129278,129.223786468033,127.061712403412
"2001-11-05",97.1369970636215,99.312603960396,95.4719877381213,112.100415811916,129.733510256002,127.104306856321
"2001-11-12",96.7241500815661,98.7837782178218,95.0262754543464,111.668109254351,129.080331690253,127.539762825635
"2001-11-19",96.6672783034258,98.6771425742574,94.9263026056492,110.297006799585,127.482085387184,127.895859996804
"2001-11-26",96.8421063621533,98.8991188118812,95.1012550908693,109.88772248473,127.2453081571,127.735107559533
"2001-12-03",97.0136699576869,100.0607278113,95.2015863651262,109.093252336448,127.286230653226,126.747227784431
"2001-12-10",97.0452355430183,100.117793746571,95.2306968207145,107.103414330218,128.575375823478,126.625733173653
"2001-12-17",97.2788208744711,100.372395611629,95.4698184201901,105.666024922118,129.39666957695,126.755327425149
"2001-12-24",96.7190578279267,99.6634611080636,94.8938472631924,104.630183800623,130.248608619732,128.039120479042
"2001-12-31",97.3022535906953,99.9128457446373,95.3740393348838,103.172983874608,128.806007784499,127.692388798959
"2002-01-07",97.2562118081983,99.746136443662,95.3048334610752,102.35073935773,128.372291139241,127.935916633773
"2002-01-14",97.0601604871154,99.5340129841549,95.1135000547465,102.696613393079,128.778018987342,128.065381858372
"2002-01-21",96.9252434489507,99.3350105633803,94.940884046863,101.333462783171,128.070023892405,128.658089839741
"2002-01-28",96.2773510207426,98.5548153106464,94.3250208788382,101.932396708368,128.284472837478,129.054659568615
"2002-02-04",96.3858143137683,98.9418669466239,94.6276600790514,100.810473953779,127.953995741661,129.036792372881
"2002-02-11",96.5793897010692,99.169405017129,94.881465085639,101.135157526546,128.579890702626,128.779742937853
"2002-02-18",96.5499325769147,99.1300234280031,94.8731436100132,100.654424484697,128.808777856636,128.941663841808
"2002-02-25",96.4657691114559,98.9730775683699,94.7606576945629,100.587980292853,128.662865355304,129.447062468371
"2002-03-04",96.5625886200131,98.8769413583655,94.687251590261,103.111865323175,128.07294842907,128.8568461842
"2002-03-11",96.7395434924787,99.0889594699061,94.8618477736345,104.317144261489,127.138878451285,128.5765769079
"2002-03-18",96.8764728580772,99.23540496963,94.9990304891423,101.946930449742,127.594769438274,128.578607844685
"2002-03-25",96.6426396337475,98.9228421866372,94.7745496819478,101.36194150897,128.166152808632,129.068063609818
"2002-04-01",96.6957610706125,98.4009277600088,94.6745661120841,101.262218553653,128.461599747574,129.004712079208
"2002-04-08",96.6346878468067,98.2966480644094,94.5998787215412,102.028192189232,128.394787568036,128.793252277228
"2002-04-15",96.8326493308672,98.5269323921915,94.817716943958,102.232283848712,128.396812179538,128.575692673267
"2002-04-22",97.0221869219889,98.7615617072902,95.0459284150613,103.149436491315,128.354295338014,128.134473663366
"2002-04-29",97.3272723741887,99.175867755727,95.4469106232739,104.02268116745,128.365123088761,127.486314769457
"2002-05-06",97.6021255788907,99.5127808278867,95.794667820818,103.787159227985,127.984991141968,127.383609333654
"2002-05-13",97.6105451803985,99.5496993464052,95.8278866046311,104.130850422195,127.506550155614,127.27802485767
"2002-05-20",97.938909639203,99.9710047930284,96.1829123566328,105.760856453559,126.446276274838,126.305429396199
"2002-05-27",98.202022186322,100.262009586057,96.4569673230902,106.003462002413,125.925262149868,125.956188437174
